lat,lon,expiry_days_left,distance_mm,time_to_migrate_s,sample_volume_uL,sample_pH,sample_turbidity_NTU,sample_temp_C,ambient_T_C,ambient_RH_pct,lighting_lux,tilt_deg,preincubation_time_s,time_since_sampling_min,image_blur_score,tempo_transporte_horas,estimated_concentration_ppb,incerteza_estimativa_ppb,control_line_ok,controle_interno_result,result_class
0.0,0.0,271,31.71,325.9,72.6,5.54,20.0,17.0,17.8,49.9,310.5,0.0,31.8,140.5,0.0,7.85,33.13,6.24,1,2,positive
0.0,0.0,350,25.61,264.3,73.7,8.51,6.0,24.1,29.9,60.0,342.7,0.7,32.1,85.6,0.0,10.57,33.04,3.27,1,2,positive
0.0,0.0,112,19.11,481.0,66.3,8.18,7.5,27.3,21.8,69.3,355.3,3.0,34.6,84.3,0.0,11.06,19.06,1.63,1,2,negative
0.0,0.0,221,20.5,509.2,83.0,7.83,4.6,24.0,34.1,53.0,373.5,0.8,31.3,25.7,0.0,1.99,24.32,2.05,1,2,negative
0.0,0.0,327,21.18,276.0,62.0,7.6,32.2,25.0,25.2,90.5,439.5,2.2,31.0,19.6,0.0,30.49,27.41,2.49,1,2,negative
0.0,0.0,145,25.92,398.4,64.7,6.13,10.5,19.0,32.8,62.0,418.4,0.3,3.9,84.5,0.0,29.75,32.6,5.41,1,2,positive
0.0,0.0,169,15.31,363.1,57.9,6.84,16.7,17.1,35.4,45.9,482.1,1.7,23.2,55.1,0.0,2.06,15.28,1.53,1,2,negative
0.0,0.0,166,34.63,335.2,58.4,6.6,43.8,21.3,17.1,83.3,93.0,3.2,29.7,113.3,0.0,8.07,36.74,5.98,1,2,positive
0.0,0.0,78,24.66,423.5,45.8,7.81,28.7,22.7,28.6,45.8,351.1,0.6,16.2,117.8,0.018,10.75,33.15,4.53,1,2,invalid
0.0,0.0,389,25.23,309.7,68.2,6.54,1.0,25.9,25.1,72.0,183.3,2.0,20.4,272.6,0.0,4.69,29.71,2.74,1,0,positive
0.0,0.0,303,27.48,390.8,73.3,7.43,17.7,20.7,20.8,76.4,272.9,0.6,59.5,132.8,0.0,5.8,34.87,2.59,1,2,positive
0.0,0.0,517,18.42,420.3,52.1,6.01,46.1,21.4,28.2,57.7,70.4,2.6,28.8,85.3,0.0,5.94,21.61,1.58,1,2,negative
0.0,0.0,152,30.38,211.0,60.4,7.46,19.9,27.0,27.5,85.9,541.8,6.6,26.1,72.5,0.0,13.28,38.1,5.04,0,2,invalid
0.0,0.0,201,15.49,345.6,62.0,5.51,13.6,20.3,26.6,100.0,259.5,2.0,34.7,66.2,0.367,2.51,15.11,1.69,1,2,negative
0.0,0.0,418,14.03,403.6,77.2,7.03,44.4,25.0,26.6,78.1,386.5,0.3,20.2,41.7,0.0,9.35,14.47,2.85,1,2,negative
0.0,0.0,509,19.24,590.9,71.1,7.01,15.6,17.3,22.6,53.5,456.9,1.9,28.0,30.8,0.0,7.78,20.11,1.47,1,2,negative
0.0,0.0,511,17.35,319.0,64.0,5.76,58.7,27.4,26.7,57.3,409.2,2.7,33.5,87.6,0.0,2.11,18.4,2.42,1,2,negative
0.0,0.0,377,23.55,558.3,77.0,6.82,45.6,20.9,24.6,30.0,390.4,1.9,22.0,3.7,0.0,8.59,25.66,5.0,1,2,positive
0.0,0.0,294,18.11,484.1,73.4,6.92,34.7,28.4,22.2,46.5,343.6,1.5,11.8,130.9,0.0,10.33,16.29,1.19,1,2,negative
0.0,0.0,194,18.08,256.5,64.5,7.96,19.0,22.2,20.9,92.4,399.0,0.9,37.0,26.1,0.0,8.86,21.57,1.64,1,2,negative
0.0,0.0,74,25.18,369.5,75.5,7.06,24.0,22.3,27.8,76.5,316.6,1.5,40.0,65.9,0.0,14.48,30.71,4.36,1,2,positive
0.0,0.0,117,24.02,430.3,56.4,6.52,27.7,28.3,31.6,51.0,356.7,1.5,31.8,61.3,0.068,2.89,25.45,2.55,1,2,positive
0.0,0.0,529,21.64,485.2,63.6,7.49,21.7,21.2,19.6,63.9,154.3,3.0,45.1,20.4,0.0,6.76,25.23,3.19,1,2,positive
0.0,0.0,360,14.12,352.8,63.1,8.86,27.8,18.1,31.8,60.4,350.2,1.4,52.2,40.0,0.0,4.34,9.76,0.8,1,2,negative
0.0,0.0,409,23.51,556.6,81.8,6.92,32.8,18.4,30.0,58.7,511.0,2.1,31.0,29.0,0.0,11.54,29.53,2.76,1,0,positive
0.0,0.0,497,21.68,244.7,54.1,7.6,37.5,14.0,28.5,59.1,410.3,2.8,15.8,30.6,0.189,4.79,25.01,1.3,1,2,positive
0.0,0.0,252,17.56,359.8,79.8,7.87,8.6,22.9,29.5,70.6,492.7,0.6,39.8,104.3,0.0,14.11,23.96,1.5,1,2,negative
0.0,0.0,291,29.65,276.5,74.4,7.2,10.6,20.8,24.5,62.4,384.1,2.0,24.2,65.1,0.0,3.79,38.16,4.56,1,2,positive
0.0,0.0,490,31.52,368.6,77.9,7.08,30.5,19.8,25.2,61.3,206.6,3.2,14.5,59.0,0.0,5.52,35.68,5.07,1,2,positive
0.0,0.0,167,24.94,457.2,53.3,7.42,13.4,17.4,26.7,74.2,509.3,1.9,45.8,38.7,0.0,22.48,32.12,3.51,1,2,positive
0.0,0.0,332,24.93,569.5,58.9,6.63,32.5,25.5,23.6,56.6,361.9,5.2,23.5,63.8,0.0,11.94,33.6,5.59,1,2,positive
0.0,0.0,217,25.57,235.7,65.3,7.82,31.8,19.6,26.7,60.7,318.7,1.1,12.8,42.0,0.0,7.15,33.11,3.03,1,2,positive
0.0,0.0,340,21.56,131.2,66.8,6.67,16.4,24.2,27.0,58.4,336.2,4.4,26.4,60.8,0.0,14.44,26.17,3.21,1,2,invalid
0.0,0.0,208,26.89,585.3,70.6,6.53,39.0,23.3,26.5,58.0,388.6,2.1,29.4,35.9,0.367,6.77,34.15,6.21,1,2,positive
0.0,0.0,58,27.96,760.7,72.9,6.66,10.6,23.5,27.0,54.1,282.1,3.1,40.8,17.1,0.0,2.46,34.91,6.85,1,2,positive
0.0,0.0,14,16.7,373.0,79.9,6.94,31.1,20.4,25.0,83.2,415.0,1.3,19.9,50.4,0.0,3.59,17.09,3.06,1,2,negative
0.0,0.0,135,29.57,494.0,80.6,7.15,6.6,19.2,27.8,37.1,158.0,0.3,45.8,70.9,0.0,8.08,33.71,4.77,1,2,positive
0.0,0.0,365,31.34,717.3,75.7,7.3,5.9,23.8,32.1,31.5,487.0,3.3,16.1,159.1,0.0,2.21,40.01,5.02,1,2,positive
0.0,0.0,288,19.72,386.1,82.1,8.42,10.9,26.1,23.6,57.6,579.3,2.1,22.8,77.4,0.099,1.14,22.01,3.1,1,2,negative
0.0,0.0,361,26.18,518.3,81.1,7.39,21.9,19.1,24.1,76.5,460.0,1.5,42.8,46.3,0.0,11.56,36.69,3.86,1,2,positive
0.0,0.0,332,16.44,429.6,82.0,7.58,54.3,17.3,24.3,56.0,224.0,1.3,23.3,9.9,0.0,20.4,15.68,2.2,1,0,negative
0.0,0.0,368,28.65,370.8,64.8,7.46,20.1,13.0,26.9,61.9,183.9,4.8,51.2,9.0,0.0,5.35,40.57,7.96,1,2,positive
0.0,0.0,306,28.52,468.7,79.6,7.72,15.4,15.9,22.6,63.7,362.2,3.0,24.2,18.0,0.259,5.93,36.16,5.71,1,2,positive
0.0,0.0,308,26.19,246.1,75.4,6.53,33.7,21.3,26.1,67.5,253.9,1.5,23.0,50.7,0.033,4.24,33.79,4.31,1,2,positive
0.0,0.0,105,23.32,353.9,57.4,6.84,28.2,23.0,25.8,77.9,380.0,4.5,41.2,94.7,0.0,12.5,32.34,2.47,1,2,positive
0.0,0.0,166,35.5,277.4,60.1,6.11,30.4,19.9,22.4,65.9,225.4,1.3,27.6,58.2,0.0,15.19,37.18,4.84,1,2,positive
0.0,0.0,431,36.46,355.9,56.7,6.1,30.0,18.1,22.7,58.4,301.6,3.8,9.3,120.6,0.0,13.66,38.82,7.56,1,2,positive
0.0,0.0,83,18.29,249.8,70.1,8.19,20.4,25.0,20.9,58.1,174.5,0.3,26.3,120.0,0.11,31.37,22.17,2.75,1,2,negative
0.0,0.0,205,19.81,364.0,69.2,8.42,8.5,21.9,18.6,70.1,501.5,1.4,25.3,68.9,0.0,23.7,21.0,1.56,1,1,negative
0.0,0.0,214,21.67,471.6,65.0,7.54,11.9,27.7,18.1,45.5,260.8,3.1,36.2,49.9,0.0,8.08,25.7,3.42,1,2,positive
0.0,0.0,355,19.04,502.3,76.7,7.91,33.1,20.9,22.6,54.8,258.8,0.0,22.2,75.4,0.0,17.66,24.35,4.52,1,2,negative
0.0,0.0,443,23.18,474.1,84.4,7.21,2.6,29.1,21.4,57.0,144.3,1.6,19.9,80.6,0.0,8.36,29.88,3.04,1,2,positive
0.0,0.0,225,32.28,370.9,63.4,7.12,31.6,24.1,33.5,67.3,223.6,0.3,35.5,30.3,0.0,17.0,39.33,2.89,1,2,positive
0.0,0.0,418,25.2,302.6,83.8,7.0,17.4,21.7,22.4,66.4,281.8,0.6,5.2,20.0,0.0,7.12,33.37,3.08,1,2,positive
0.0,0.0,490,16.25,415.2,65.2,6.44,29.1,26.6,26.4,69.6,300.9,0.6,24.6,80.3,0.0,11.93,13.98,2.21,1,2,negative
0.0,0.0,354,31.53,452.8,77.5,6.85,33.6,18.5,23.8,68.1,476.3,0.5,37.0,60.6,0.0,4.35,37.64,7.11,1,1,positive
0.0,0.0,209,25.93,340.8,58.5,6.02,16.4,17.3,24.4,69.3,728.4,2.9,22.1,152.6,0.0,7.64,33.39,2.1,1,2,positive
0.0,0.0,279,25.74,571.3,82.6,6.67,6.3,23.9,28.0,20.9,391.1,4.6,29.5,39.1,0.0,9.28,32.1,2.81,1,2,positive
0.0,0.0,69,24.58,379.5,54.2,6.79,7.1,23.1,21.9,67.1,292.4,1.4,38.8,32.2,0.0,12.74,30.98,2.56,1,2,positive
0.0,0.0,469,17.12,648.4,73.5,6.05,9.8,19.9,29.0,93.3,712.4,3.0,38.4,54.0,0.0,39.25,17.97,1.83,1,2,negative
0.0,0.0,72,15.19,519.6,78.3,6.85,50.8,21.6,16.9,49.9,165.8,2.3,32.9,35.5,0.0,14.24,11.05,1.91,1,1,negative
0.0,0.0,202,23.37,443.8,79.6,6.0,25.8,19.7,20.4,78.0,245.7,0.4,46.2,51.2,0.0,2.71,30.75,3.79,1,2,positive
0.0,0.0,510,14.06,643.8,67.9,7.05,36.0,24.0,23.0,66.1,305.4,0.3,43.8,67.2,0.0,1.53,13.56,1.31,1,2,negative
0.0,0.0,534,27.28,233.4,68.4,7.66,31.0,17.7,20.6,48.2,252.5,0.9,40.8,20.4,0.0,4.86,34.53,5.55,1,2,positive
0.0,0.0,247,18.86,601.5,65.5,7.25,27.6,25.3,26.7,69.5,150.6,3.2,31.5,88.0,0.0,6.21,21.77,4.3,1,1,negative
0.0,0.0,52,17.83,463.6,81.5,8.0,25.8,20.8,21.7,44.4,329.9,3.9,30.7,65.1,0.0,7.22,23.29,3.03,1,2,negative
0.0,0.0,306,28.57,466.9,91.0,7.48,46.8,21.0,27.9,76.6,211.7,0.9,30.3,98.4,0.0,21.38,37.8,2.6,1,2,positive
0.0,0.0,165,19.28,573.2,66.9,7.63,38.7,21.8,24.9,65.7,384.7,2.1,21.4,44.7,0.153,10.38,25.03,1.56,1,2,negative
0.0,0.0,444,25.8,446.3,71.9,6.21,19.4,20.5,24.6,44.1,516.9,0.8,47.4,32.1,0.0,32.91,29.14,4.13,1,2,positive
0.0,0.0,312,25.87,328.5,69.9,7.64,5.3,16.5,16.7,64.6,437.3,3.2,26.7,100.2,0.0,15.93,27.12,5.18,1,2,positive
0.0,0.0,520,27.26,417.5,81.0,6.41,21.3,16.6,25.2,64.1,369.6,1.3,20.6,66.2,0.0,6.23,37.71,3.41,1,2,positive
0.0,0.0,96,21.81,509.1,61.1,7.27,14.3,19.4,20.4,47.8,452.1,3.6,35.8,58.5,0.0,20.16,24.07,2.8,1,1,positive
0.0,0.0,377,28.03,399.6,66.4,6.7,37.2,21.5,25.1,67.6,349.2,3.7,29.9,137.0,0.0,3.74,36.11,3.95,1,2,positive
0.0,0.0,446,22.48,501.2,65.5,8.03,8.8,22.9,28.9,57.0,253.2,1.5,34.5,147.1,0.0,11.55,26.96,3.06,1,2,positive
0.0,0.0,85,16.34,65.6,82.9,7.2,28.4,26.0,22.2,75.1,346.2,2.0,41.6,81.9,0.0,14.23,17.19,1.11,1,2,invalid
0.0,0.0,91,8.47,440.2,51.8,7.86,5.0,18.7,25.2,41.1,473.8,2.2,33.4,83.6,0.108,28.98,4.84,0.5,1,2,negative
0.0,0.0,419,8.26,210.2,72.7,6.84,32.3,18.7,28.7,63.5,425.1,0.7,26.3,22.9,0.0,9.8,5.64,0.5,1,2,negative
0.0,0.0,277,24.24,619.9,83.2,6.55,2.0,21.5,26.7,19.3,244.4,0.3,43.3,49.5,0.0,14.36,29.44,3.24,1,2,positive
0.0,0.0,303,25.62,246.2,70.3,6.65,39.8,16.8,16.9,79.2,439.5,5.4,40.6,42.9,0.0,5.08,30.08,1.77,1,2,positive
0.0,0.0,417,18.12,258.5,74.6,6.93,49.0,24.7,27.3,60.1,313.7,2.7,31.9,55.8,0.563,6.99,19.94,1.69,1,2,negative
0.0,0.0,339,15.51,441.0,64.1,5.6,23.4,23.4,17.7,68.1,506.8,0.8,16.9,65.0,0.129,15.3,13.35,1.21,1,2,negative
0.0,0.0,19,12.36,429.3,65.2,7.85,8.7,25.3,21.7,29.9,493.6,2.3,28.1,39.8,0.0,1.79,8.21,0.81,1,2,negative
0.0,0.0,59,25.22,446.3,67.5,6.66,14.3,24.6,23.7,69.3,352.0,2.7,35.1,25.8,0.0,14.62,30.99,5.3,1,2,positive
0.0,0.0,200,9.63,334.8,66.1,6.98,13.1,27.1,29.9,55.9,311.2,0.6,21.2,37.2,0.0,12.66,3.68,0.5,1,2,negative
0.0,0.0,139,22.54,600.0,77.5,7.84,12.9,25.8,23.3,70.3,424.5,2.5,38.7,130.2,0.0,10.7,28.43,3.84,1,2,positive
0.0,0.0,428,19.59,348.4,57.5,5.41,58.4,21.3,22.7,57.2,235.0,2.1,22.8,16.1,0.0,3.64,22.47,2.6,1,2,negative
0.0,0.0,254,30.55,327.3,65.4,7.33,19.9,19.1,27.7,67.8,361.1,1.3,29.7,123.9,0.102,5.26,35.18,3.13,1,2,positive
0.0,0.0,434,18.36,270.4,86.1,6.78,19.8,20.7,33.9,85.0,129.9,1.2,23.2,61.2,0.0,5.43,20.73,3.33,1,2,negative
0.0,0.0,464,23.7,381.2,60.6,5.99,23.9,21.4,29.4,54.9,382.6,0.9,33.9,38.4,0.0,24.66,27.95,3.92,0,2,invalid
0.0,0.0,436,12.15,342.8,61.5,6.79,2.6,26.1,24.6,48.8,222.6,1.3,37.0,165.8,0.0,0.68,14.0,2.17,1,2,negative
0.0,0.0,318,12.13,537.2,84.6,6.53,13.9,17.8,22.0,45.7,339.1,1.0,2.7,64.5,0.259,2.42,12.21,1.16,1,2,negative
0.0,0.0,310,24.25,461.5,68.4,8.2,29.5,21.9,24.4,73.0,495.2,1.2,33.7,72.6,0.0,6.81,30.85,4.8,1,2,positive
0.0,0.0,383,30.53,419.4,67.9,6.78,14.0,25.8,24.1,58.8,200.0,1.0,35.7,56.5,0.146,17.7,37.28,4.76,1,2,positive
0.0,0.0,482,26.56,354.6,68.6,5.29,9.3,21.2,18.4,61.6,256.5,1.2,22.4,48.8,0.0,16.63,34.43,2.88,1,2,positive
0.0,0.0,505,24.19,350.4,65.2,6.19,23.1,15.9,22.4,39.4,299.7,1.9,23.0,15.3,0.072,1.16,30.79,3.75,1,2,positive
0.0,0.0,461,18.07,619.2,74.9,6.09,20.3,20.1,20.2,66.1,225.9,4.9,24.5,111.5,0.0,9.01,22.85,2.13,0,1,invalid
0.0,0.0,16,22.41,494.8,69.7,6.73,8.2,21.5,22.5,58.4,443.9,1.6,29.8,42.0,0.0,9.52,25.45,2.15,1,2,positive
0.0,0.0,176,11.14,471.2,63.1,6.94,26.0,20.1,23.7,50.9,276.7,3.2,19.9,94.6,0.0,20.3,11.1,0.96,1,2,negative
0.0,0.0,529,7.63,214.2,83.3,6.9,8.7,19.6,29.5,31.7,364.1,1.1,27.1,67.2,0.0,10.49,3.42,0.5,1,2,negative
0.0,0.0,113,29.75,415.4,69.3,6.85,13.6,29.6,26.1,83.1,405.7,1.9,14.2,77.4,0.0,1.28,37.35,5.67,1,2,positive
0.0,0.0,178,10.01,328.7,53.4,7.13,5.7,18.0,27.0,57.2,450.1,1.6,28.2,5.7,0.225,26.73,7.7,0.52,1,2,negative
0.0,0.0,428,12.29,397.8,69.0,6.22,9.4,27.8,24.2,66.1,367.5,2.2,14.9,47.8,0.085,3.75,10.58,1.23,1,2,negative
0.0,0.0,122,16.46,395.2,73.2,6.59,6.1,23.7,29.0,41.9,469.3,1.3,23.6,47.4,0.0,21.59,18.38,1.16,1,2,negative
0.0,0.0,281,21.01,371.7,82.6,8.97,26.4,20.4,25.7,92.3,459.0,4.4,11.8,137.1,0.083,13.88,24.17,2.31,1,2,positive
0.0,0.0,48,20.05,475.6,85.9,5.97,7.3,20.0,34.5,55.2,88.7,0.3,35.4,44.6,0.299,6.87,25.34,4.95,1,2,negative
0.0,0.0,463,24.73,509.1,65.4,6.12,2.8,25.7,31.0,61.5,401.7,7.2,23.1,36.2,0.0,3.3,31.39,1.83,1,2,positive
0.0,0.0,155,26.42,362.3,82.7,6.32,2.8,27.0,25.3,66.8,514.1,2.4,50.9,81.4,0.0,11.12,34.16,1.94,1,2,positive
0.0,0.0,417,14.93,385.7,76.5,9.2,25.1,29.5,26.2,69.1,512.9,2.5,27.5,33.3,0.0,10.05,13.31,1.75,1,1,negative
0.0,0.0,446,19.71,371.6,60.7,6.51,14.3,25.2,20.9,57.6,215.5,1.1,39.9,68.5,0.0,11.57,18.51,2.95,1,2,negative
0.0,0.0,214,13.93,445.0,71.3,7.17,8.4,23.1,24.1,47.2,385.0,1.8,26.4,119.9,0.0,14.47,12.39,1.68,1,2,negative
0.0,0.0,307,18.25,572.6,84.0,5.76,1.4,17.8,23.3,69.1,230.4,4.2,30.6,198.7,0.0,6.58,21.16,3.57,1,2,negative
0.0,0.0,73,15.73,375.3,73.4,6.35,20.9,21.0,26.9,45.1,296.5,0.9,32.3,37.5,0.0,10.69,16.73,2.21,1,2,negative
0.0,0.0,309,26.91,425.7,68.8,5.78,14.5,21.1,27.4,68.3,455.7,1.1,23.4,24.6,0.0,27.17,34.49,6.6,1,2,positive
0.0,0.0,205,30.92,390.8,60.0,5.74,17.0,20.8,22.2,55.0,501.9,5.0,46.7,50.7,0.231,14.4,39.36,7.78,1,2,positive
0.0,0.0,415,34.52,364.9,75.5,7.2,17.3,17.5,27.7,76.7,385.6,0.6,36.6,55.1,0.0,9.35,37.69,2.99,1,2,positive
0.0,0.0,232,26.29,469.5,66.4,7.14,38.1,26.6,28.0,61.2,452.1,2.7,23.4,61.1,0.0,21.96,31.91,4.86,1,0,positive
0.0,0.0,520,14.42,328.7,70.6,6.69,15.1,18.8,26.6,52.3,454.4,3.0,36.7,75.7,0.0,4.09,11.72,2.25,1,2,negative
0.0,0.0,277,17.14,466.4,57.8,6.79,12.5,22.5,23.2,58.3,358.4,3.5,33.8,23.2,0.0,20.26,17.83,2.05,1,2,negative
0.0,0.0,115,33.28,501.0,75.7,7.27,9.3,24.5,27.1,43.1,189.3,5.6,38.0,47.1,0.0,6.95,38.38,6.77,1,2,positive
0.0,0.0,320,23.38,461.3,59.3,8.27,25.2,24.0,30.1,60.9,323.3,0.4,30.4,83.1,0.0,7.81,28.97,3.33,1,2,positive
0.0,0.0,324,27.2,418.7,67.3,7.17,4.2,16.9,28.3,43.7,369.2,0.1,32.1,42.0,0.0,0.87,36.72,4.0,1,2,positive
0.0,0.0,439,22.3,320.6,67.8,6.6,20.2,20.3,28.4,56.2,341.7,3.7,33.5,147.7,0.0,6.85,26.15,3.75,1,2,positive
0.0,0.0,14,14.99,591.3,64.5,5.97,19.9,20.4,31.6,35.4,379.2,0.4,36.8,65.5,0.0,4.8,16.13,1.46,1,2,negative
0.0,0.0,389,32.5,288.0,56.9,7.76,10.8,20.5,31.8,46.8,435.9,1.1,25.2,80.7,0.0,20.61,38.59,2.84,1,2,positive
0.0,0.0,252,19.94,507.3,64.1,6.68,10.3,27.3,32.9,62.1,398.8,0.3,23.4,39.3,0.0,18.45,23.42,2.96,0,2,invalid
0.0,0.0,139,17.46,531.2,62.2,8.03,17.5,27.5,24.2,45.7,691.6,3.4,28.3,47.3,0.336,10.13,21.06,1.17,1,2,negative
0.0,0.0,247,24.2,152.3,79.0,5.92,8.5,24.4,19.5,90.7,70.1,4.5,26.2,11.9,0.0,7.81,33.35,6.45,1,2,invalid
0.0,0.0,177,28.64,336.5,72.7,5.91,23.0,17.7,19.5,41.8,549.7,1.7,23.5,178.0,0.297,2.79,38.41,2.27,1,2,positive
0.0,0.0,359,19.08,492.9,73.7,7.08,6.8,27.8,31.3,52.9,348.7,2.2,36.9,68.9,0.211,6.43,21.66,2.19,1,2,negative
0.0,0.0,159,17.18,338.9,70.9,6.11,18.5,25.1,19.0,55.7,253.4,1.5,32.7,84.1,0.0,12.56,18.64,1.52,1,2,negative
0.0,0.0,204,30.68,424.8,71.2,7.58,16.7,20.0,25.1,78.5,289.2,3.1,25.9,49.3,0.0,9.05,33.77,5.16,1,2,positive
0.0,0.0,81,25.8,619.5,72.4,6.46,10.7,25.0,25.8,37.1,400.5,2.0,36.6,75.2,0.0,7.2,34.82,3.65,1,2,positive
0.0,0.0,172,26.44,497.4,79.5,6.92,5.8,29.0,20.8,55.2,389.3,3.0,32.6,66.2,0.0,14.53,32.52,4.98,1,2,positive
0.0,0.0,491,29.63,272.9,92.2,7.28,30.4,22.0,24.5,70.0,348.3,1.3,13.5,59.0,0.149,9.43,36.44,4.3,1,2,positive
0.0,0.0,145,25.73,392.3,57.2,6.41,5.1,13.1,26.8,62.9,298.0,0.5,17.6,15.2,0.0,5.18,32.47,5.29,1,2,positive
0.0,0.0,371,28.78,452.6,81.1,7.15,29.8,20.6,21.9,69.8,354.7,4.2,33.8,6.6,0.0,15.86,35.76,3.96,1,2,positive
0.0,0.0,411,25.57,553.9,84.1,6.19,42.2,18.4,26.9,48.0,378.3,2.8,26.7,44.8,0.0,4.31,30.72,5.44,1,2,positive
0.0,0.0,419,14.7,512.8,83.4,7.56,8.8,18.3,19.3,65.7,432.3,2.5,20.9,113.7,0.084,14.15,14.67,2.13,1,2,negative
0.0,0.0,203,32.16,530.0,64.9,7.3,36.7,23.3,18.6,56.2,443.8,0.3,30.4,30.4,0.0,8.27,37.07,3.69,1,2,positive
0.0,0.0,233,17.81,331.5,69.4,5.03,12.1,16.0,23.4,52.6,300.0,0.2,27.9,46.2,0.0,11.17,19.92,3.63,1,2,negative
0.0,0.0,403,25.79,353.0,83.0,5.56,22.0,20.0,27.9,62.1,278.7,0.1,34.3,16.8,0.0,4.67,31.13,1.66,1,2,positive
0.0,0.0,336,29.92,291.2,77.0,5.84,34.9,18.1,25.7,80.7,418.8,0.6,28.5,45.6,0.222,5.27,38.89,5.28,1,2,positive
0.0,0.0,22,24.92,682.5,73.6,7.15,39.1,22.4,32.9,65.4,330.7,4.0,24.1,42.8,0.0,4.21,34.29,4.11,1,0,positive
0.0,0.0,455,26.42,512.7,72.4,6.66,21.3,28.4,26.8,64.6,10.0,2.3,35.5,3.2,0.0,8.95,37.22,2.82,1,2,positive
0.0,0.0,488,15.31,285.3,75.1,7.29,5.1,21.2,24.8,100.0,439.6,0.6,40.5,82.8,0.0,3.94,16.09,1.46,1,2,negative
0.0,0.0,288,18.35,517.7,69.7,7.31,27.6,17.2,28.0,61.3,139.2,1.0,47.4,43.4,0.0,13.22,23.04,1.33,1,2,negative
0.0,0.0,24,29.47,252.2,71.2,6.15,7.3,21.0,20.9,79.4,467.0,0.9,25.5,76.0,0.0,2.58,35.51,4.07,1,2,positive
0.0,0.0,159,17.86,369.5,72.4,6.95,44.9,22.9,32.4,64.8,545.1,1.1,53.8,25.2,0.0,3.8,18.94,2.66,1,1,negative
0.0,0.0,484,32.25,437.2,59.1,7.69,50.0,22.2,26.2,79.1,448.9,0.4,28.9,55.5,0.212,6.51,40.06,6.73,1,2,positive
0.0,0.0,335,28.48,474.1,45.0,6.67,19.3,20.3,26.3,60.7,347.4,3.7,16.9,35.1,0.0,7.54,32.0,3.24,1,2,invalid
0.0,0.0,169,12.41,537.9,66.1,5.78,32.6,18.6,24.3,38.8,413.7,0.4,31.7,93.7,0.0,2.79,12.36,1.03,1,2,negative
0.0,0.0,124,30.56,455.5,70.0,6.75,17.9,32.8,26.1,60.5,186.0,5.1,23.3,79.8,0.0,15.73,35.28,2.28,1,2,positive
0.0,0.0,144,15.28,401.3,71.9,6.95,4.8,21.4,18.9,52.3,347.9,3.7,50.0,164.2,0.0,1.18,18.51,1.53,1,1,negative
0.0,0.0,250,18.04,526.3,82.1,7.22,24.6,21.9,22.4,61.8,334.2,3.1,32.3,88.0,0.131,4.97,18.03,1.76,0,2,invalid
0.0,0.0,79,17.61,390.1,75.1,7.06,11.8,20.3,24.1,35.4,196.9,1.6,27.5,27.1,0.424,13.52,16.39,1.65,1,2,negative
0.0,0.0,511,29.43,282.6,82.8,6.86,20.4,23.6,24.8,71.9,371.8,6.0,53.3,36.1,0.077,6.08,39.19,7.54,1,2,positive
0.0,0.0,73,13.14,526.2,95.7,6.48,15.1,20.9,22.7,46.7,173.3,2.5,41.7,55.2,0.304,13.75,10.0,1.03,1,2,negative
0.0,0.0,163,23.11,447.8,70.2,5.06,17.4,24.3,24.8,48.0,241.6,1.0,28.9,55.3,0.0,16.03,27.88,2.76,1,2,positive
0.0,0.0,339,25.62,356.3,74.1,7.74,26.0,23.7,22.2,63.8,388.9,4.5,37.0,78.8,0.379,8.62,34.89,4.18,1,2,positive
0.0,0.0,186,34.69,403.0,88.6,6.49,36.0,24.7,17.5,48.7,399.7,6.1,33.1,191.9,0.26,5.2,38.17,4.71,1,2,positive
0.0,0.0,48,24.45,413.8,76.8,6.71,52.3,16.1,17.7,43.9,482.5,3.6,39.9,64.8,0.105,4.65,30.26,2.4,1,2,positive
0.0,0.0,204,31.35,520.0,56.5,5.76,27.7,20.7,33.4,80.7,294.4,5.9,25.1,37.5,0.0,4.99,40.55,6.15,1,2,positive
0.0,0.0,186,19.56,151.7,74.3,4.93,32.4,24.8,26.3,63.1,565.6,2.5,14.2,18.3,0.0,11.81,21.99,2.7,1,2,invalid
0.0,0.0,43,13.05,473.0,61.9,6.89,32.3,19.6,29.0,57.4,343.2,1.3,33.9,93.3,0.132,14.99,13.16,2.52,1,2,negative
0.0,0.0,35,19.97,438.3,60.6,7.23,30.5,18.6,30.5,67.6,548.5,1.3,32.4,93.0,0.0,2.32,19.75,3.93,1,2,negative
0.0,0.0,291,22.27,559.6,68.1,6.44,11.6,21.1,22.0,64.0,444.9,2.3,39.6,31.6,0.0,2.49,26.09,4.91,1,2,positive
0.0,0.0,99,18.46,260.2,68.6,7.38,27.8,25.4,28.3,66.9,560.2,5.2,27.7,21.5,0.0,24.81,19.88,1.28,1,2,negative
0.0,0.0,118,18.77,315.5,63.2,7.32,5.5,24.1,25.3,80.0,327.8,5.0,21.3,98.5,0.0,14.75,23.17,2.62,1,2,negative
0.0,0.0,203,27.8,539.3,81.3,7.09,23.4,19.9,21.8,38.5,360.3,4.3,33.4,155.1,0.0,7.85,38.7,5.91,1,2,positive
0.0,0.0,246,20.02,346.4,72.3,8.52,8.7,20.4,26.9,48.9,196.9,0.3,27.3,77.8,0.0,12.02,23.19,3.26,1,2,positive
